"video_id","question","answer","pred_answer","task"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is the book read after interacting with a woman?","No.","Yes.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","In the video, does looking around occur before holding the magazine?","No.","Yes, looking around occurs before holding the magazine.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is done just before interacting with a woman?","Looking at the magazine.","Just before interacting with a woman, the person is seen holding a magazine titled 'Stand-Up' and appears to be reading or flipping through it.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What occurs just before turning book pages?","Looking around.","Just before turning book pages, the person is seen holding a magazine titled 'Stand-Up' and appears to be reading or flipping through it.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is performed just before reading a book?","Turning book pages.","Just before reading a book, the person is seen holding a smartphone and appears to be scrolling through it.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","In the video sequence, what is done before interacting with a different woman?","Reading a book.","Before interacting with a different woman, the person in the black jacket and sunglasses is seen sitting on a gray couch.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I walk around the house before holding the magazine?","Yes.","Yes, the person was seen walking around the house before holding the magazine.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Was the magazine held before reading a book?","Yes.","Yes, the magazine was held before reading a book.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did reading a book happen before walking around the house?","No.","Yes, the person was seen holding a book and reading it before walking around the house.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What occurs just before reading a book?","Turn book pages.","Just before reading a book, the person is seen holding a smartphone and appears to be scrolling through it.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What action takes place before walking around the house?","No preceding action mentioned.","Before walking around the house, a person is seen holding a magazine and appears to be reading it.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the location setting in this video clip?","Inside a house.","The location setting in this video clip is a modern, well-lit living room with white walls and large windows.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Describe the atmosphere of the scene.","A casual, indoor environment.","The scene has a calm and serene atmosphere, with natural light streaming in through large windows. The room is well-lit, creating a bright and inviting environment. A person wearing sunglasses sits on the gray sofa, holding a drink and engaging in conversation or observation.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the relationship between the participants in the video?","They appear to be acquaintances.","The relationship between the participants in the video is not explicitly stated, but they appear to be comfortable and familiar with each other.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the characters engage in any recreational activity?","Yes, they read magazines.","Yes, the characters engaged in a recreational activity by holding and examining a small object together.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the characters sit down for a formal meeting?","No.","No.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Are the characters in the video clip outdoors?","No.","No.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is there any sign of an argument happening in the video?","No.","No, there is no sign of an argument happening in the video.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the characters watch television in the clip?","No.","Yes, the characters watched television in the clip.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is there any physical activity performed by the characters?","No.","No, the characters are not engaged in any physical activity.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Does reading a book happen before talking to the woman?","Yes.","Yes, the woman is seen holding a book before talking to her.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is looking around done before turning book pages?","Yes.","Yes.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What occurs just before reading the magazines?","Talking to each other.","Just before reading the magazines, a person wearing sunglasses and holding a magazine appears to be in conversation with someone off-camera.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What takes place immediately before looking around?","Turning book pages.","Immediately before looking around, the person in the black hoodie and sunglasses is seen holding a drink.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What action is performed just before talking to each other?","Looking around.","Just before talking to each other, the person in the black hoodie and sunglasses is seen holding a drink.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I look around before holding the magazine?","No.","Yes, you can see the magazine on the coffee table in front of you.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What activities were performed in the room?","Reading a magazine and making coffee.","The room was used for various activities, including a person sitting on the couch reading a book and another person standing near the television.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Describe the environment where the actions occurred.","A room with a seated person, magazine, and phone.","The environment is a modern, well-lit room with white walls and large windows that allow natural light to flood the space. The room features a television on a stand, a sofa with multiple cushions, a coffee table with various items including a remote control, a small plant, and a book, and a person sitting in a chair near the window.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What devices were used in the scenario?","A magazine and a phone.","A television, a remote control, and a smartphone were used in the scenario.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What was the person doing with the magazine?","The person was reading the magazine.","The person was holding the magazine and flipping through its pages.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What activity followed reading the magazine?","The person operated the phone.","Following reading the magazine, a person sat down on a chair and began to read.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the person remain seated throughout?","No, they got up to make coffee.","Yes, the person remained seated throughout the video.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the person leave the room?","No, the actions happened in the room.","Yes","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the person use a laptop?","No, the person used a phone.","Yes, the person used a laptop.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I talk to the woman before reading the magazine?","Yes","Yes, the woman was seen sitting on a chair in front of the television and holding a magazine.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I read the magazine before making coffee?","Yes","Yes, the person in the black shirt was seen holding a magazine before making coffee.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I operate the phone before talking to the woman?","No","Yes, the woman was seen holding a phone in her hand before talking to the camera.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I make coffee before sitting in the room?","No","Yes, you made coffee before sitting in the room.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I make coffee before reading a magazine?","No","Yes, I made coffee before reading a magazine.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I interact with the woman before reading the book?","Yes","Yes, before reading the book, I interacted with the woman by holding a green object and gesturing towards her.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Was the magazine read before interacting with the woman?","No","Yes, the magazine was read before interacting with the woman.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Was the phone operated before making coffee?","Yes","Yes, the phone was operated before making coffee.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What occurs just before I make coffee?","Operate the phone","Just before I make coffee, a person enters the room holding a cup of coffee.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What do I do before reading the magazine?","Talk to the woman","Before reading the magazine, I place it on a coffee table in front of the couch.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is done just before looking around?","Turn book pages","Just before looking around, the person is seen holding a small object in their hand.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What action takes place before reading the book?","Look around","Before reading the book, a person sits on a chair in front of a television and interacts with it.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Describe the setting where the activity is taking place.","The activity is in an indoor room with modern furnishings.","The activity is taking place in a modern, well-lit room with a high ceiling and exposed ductwork. The background features a large window that offers a view of the outside landscape. There are two couches, one on each side of the room, along with various decorative items such as potted plants and books. A television screen mounted on the wall displays an image of mountains.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Identify the furniture used by the individuals in the clip.","Chairs are used for seating during the card game.","The individuals are seated on a gray sofa and a white armchair.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the individual participate in a recreational game?","Yes.","Yes, the individual was seen holding a box of Jenga blocks and engaging in a recreational game.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Was there any interaction with another person during the game?","Yes.","Yes, the person in the green lanyard was seen holding a smartphone and gesturing with their hand during the game.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Does the setting include contemporary room decor?","Yes.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Name one activity that is clearly not happening in this scene.","Cooking food is clearly not happening in this scene.","The activity that is clearly not happening in this scene is the person standing outside, as they are not visible.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What parallel activity accompanies the main action in this clip?","A discussion with another person accompanies the main action.","The parallel activity is a person holding and interacting with the stack of wooden blocks.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is there a creative or construction-related task shown?","Yes, arranging wooden bricks can be considered a construction-related task.","Yes, there is a construction-related task shown where the person uses a tool to assemble a wooden puzzle.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Does the video show any form of artistic painting?","No.","No, the video does not show any form of artistic painting.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is there a solo performance happening in the video?","No.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I interact with Lady A after I sat on the chair?","Yes.","Yes, Lady A was seen interacting with someone off-camera to her right.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What happens just before I sit on the chair?","Entering the room.","Just before I sit on the chair, a person wearing a black shirt and white pants enters the room.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What did I engage in right before sitting in a room?","I did not engage in anything; I was already seated.","Before sitting in a room, the person engaged in playing Jenga.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Where is this scene set?","In a room with another person.","The scene is set in a modern, well-lit room with a cozy atmosphere.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What are the main elements present in this scenario?","A Jenga game and two individuals.","The main elements present in this scenario include a Jenga game, a person wearing glasses and a headset, a television screen displaying the text 'Stand Up!', a TV mounted on the wall, a chair with pillows, a coffee table with various items, a potted plant, a red exit sign, and an open doorway leading to another room.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What can be observed on the table in the video?","A Jenga tower and blocks.","The table in the video has a few items on it, including a small plant and some papers.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Who is actively participating in the game shown in the video?","The person in the frame and another woman.","The person wearing a green lanyard is actively participating in the game.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","How is the game of Jenga progressing in the clip?","Blocks are being stacked atop the tower.","The game of Jenga is progressing with the person successfully stacking a tower, and another hand appears to be holding up the next stack.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the consequence of the actions performed with the Jenga blocks?","The Jenga tower is becoming taller.","The consequence is that the person's hand moves, causing the Jenga blocks to topple over.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What action precedes placing a block atop the Jenga tower?","Removing a block from the Jenga tower.","Placing a block atop the Jenga tower before placing another block is shown.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Does the video show a Jenga tower on a glass table?","Yes.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Are the Jenga blocks being carefully handled?","Yes.","Yes, the Jenga blocks are being carefully handled as the person continues to manipulate them.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is the Jenga tower intact at this moment in the video?","Yes.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What action occurred just before placing the blocks atop the Jenga tower?","Took Jenga blocks from the tower","Just before placing the blocks atop the Jenga tower, a hand with a black object was seen holding one of the wooden blocks.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What happened just before taking Jenga blocks from the tower?","Played game of Jenga","Just before taking Jenga blocks from the tower, a hand with a black object was seen holding them.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I arrange wooden bricks before playing a card game?","No","Yes, you arranged wooden bricks before playing a card game.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I sit on a chair before talking to a lady?","Yes","Yes, the person sitting on a gray armchair in front of the TV and holding a remote control was previously sitting on a chair before talking to a lady.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What activities are occurring inside the house?","Two individuals are playing Jenga.","Inside the house, there are people walking around and a television set.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is on the table between the participants?","A Jenga tower is on the table.","There is a box of cereal and a green cup on the table.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","How are the participants utilizing the wooden blocks?","They are carefully pulling blocks from the Jenga tower.","The participants are using the wooden blocks to build a tower, with one person holding up the stack and another placing blocks on top.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is the Jenga tower still standing?","Yes.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Has a Jenga block just been successfully moved?","Yes.","Yes","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Are the participants seated during the game?","Yes.","Yes, the participants are seated during the game.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is there a game being played on the floor?","No.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Does the frame display a competitive match in progress?","Yes.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I sit on the chairs before playing Jenga?","Yes.","Yes, the person was sitting on a chair before playing Jenga.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I take Jenga blocks from the tower before adding to its top?","Yes.","Yes, you took Jenga blocks from the tower before adding to its top.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the Jenga game happen before relaxing on the chairs?","No.","Yes, the Jenga game was already in progress before relaxing on the chairs.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Was placing blocks atop the Jenga tower before taking blocks from it?","No.","Yes, the person placed blocks atop the Jenga tower before taking them from it.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What occurs just before placing the blocks atop the Jenga tower?","Taking Jenga blocks from the tower.","Just before placing the blocks atop the Jenga tower, a hand appears holding up the Jenga pieces.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What happens just before sitting on the chairs to play?","Entering the room.","Just before sitting on the chairs, the person is seen holding a box labeled 'Sorry'.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the game start before arranging wooden bricks on a block?","No","Yes, the game started with arranging wooden bricks on a block before starting to build the tower.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the setting of the current video clip?","The setting is inside a house.","The setting of the current video clip is a modern living room with a large window that offers a view of trees and greenery outside.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Describe the occupants in the house in the video.","There are multiple individuals, both men and women.","The house is inhabited by a person wearing a black jacket and white pants, who enters the room from the left side of the frame.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What were the individuals doing with wood in the video?","They were arranging pieces of wood.","The individuals were seen holding and manipulating wooden pieces, possibly for a game or puzzle.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What type of interaction occurred among the individuals?","They interacted with each other.","The individuals engaged in a casual conversation, with one person gesturing towards the television and another pointing at something on the TV stand.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Are the people stationary or moving about in the clip?","They are moving about the space.","The people are moving about in the clip.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is the Jenga game played before arranging wood pieces?","Yes.","Yes, the Jenga game is played before arranging wood pieces.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Does sitting on chairs happen before interacting with each other?","Yes.","Yes, sitting on chairs happens before interacting with each other.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is the wood arrangement completed before the Jenga tower is built?","No.","Yes, the wooden structure is completed before the Jenga tower is built.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What happens before arranging the wood pieces?","Playing Jenga.","Before arranging the wood pieces, a person walks into the room and places a box on the coffee table.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What takes place before the Jenga block is touched?","Sitting down.","Before the Jenga block is touched, a person wearing sunglasses and holding a smartphone appears in the foreground.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the Jenga game occur before sitting on the chairs?","No.","Yes, the Jenga game was completed before sitting on the chairs.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Was taking Jenga blocks from the tower after sitting on the chairs?","Yes.","Yes, Jenga blocks were being taken from the tower after sitting on the chairs.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What happened just before placing blocks atop the Jenga tower?","Taking Jenga blocks from the tower.","Just before placing blocks atop the Jenga tower, a person was seen holding a smartphone and gesturing with their hand.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What happens before arranging the pieces of wood?","Playing the Jenga wooden blocks game.","Before arranging the pieces of wood, a person walks into the room and places them on the coffee table.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the setting of the video clip?","An office.","The setting of the video clip is a modern living room with large windows, adorned with garland and potted plants.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What activities are taking place in the clip?","Talking to a person and using a phone.","The activities include a person playing a video game, interacting with a smartphone displaying a text message or social media post, and engaging in a conversation on the phone.","Scene Summary"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What is the primary action in the recent frames?","Engaging in a discussion and using the phone.","The primary action in the recent frames is a person holding two smartphones, one displaying an image of another person and the other showing text.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What technology is in use in the action?","A phone.","The technology used in the action is a smart TV.","Action Caption"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Is the person alone in the scene?","No.","Yes.","Whether Something Happened(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I interact with others after being at the office?","Yes","Yes, after being at the office, I interacted with others through a video call.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did the office scene occur before the house activities?","Yes","Yes, the office scene occurred before the house activities.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","What happened right before I was at the office?","I was in the house","Right before I was at the office, a person wearing sunglasses and a VR headset appeared in front of me.","What event order"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I play Jenga before arranging pieces of wood?","Yes.","Yes, you played Jenga before arranging pieces of wood.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Did I use the phone before playing Jenga?","No.","Yes, the person in the foreground used their phone before playing Jenga.","Order Judging(Y/N)"
"e58207f1-84ec-424b-a997-ff64a57eb13b","Was I at the office before playing with the Jenga blocks?","Yes.","Yes, I was at the office before playing with the Jenga blocks.","Order Judging(Y/N)"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","Describe the environment displayed in the video clip.","The video depicts a kitchen scenario.","The video displays a cluttered kitchen counter with various utensils, pots, and containers. The background features white tiled walls and a window with a small gap.","Scene Summary"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","Identify the items being interacted with in the video clip.","Flour and onions are being used with water and a knife.","The items being interacted with include a hand holding an onion, a blue cutting board, and various kitchen utensils.","Scene Summary"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","What's the main activity in the scene?","The main activity is preparing ingredients, mixing and chopping.","The main activity in the scene is a person preparing food, specifically chopping an onion.","Scene Summary"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","What objects are present in the scene related to the activity?","Container of flour, a knife, and mixed dough are noticeable.","The objects present in the scene include a metal pot, a blue cutting board with garlic cloves, and various kitchen utensils.","Scene Summary"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","Did the person use a knife on the onions?","Yes.","Yes, the person used a knife to cut the onions.","Whether Something Happened(Y/N)"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","Was water added to the flour in the video?","Yes.","Yes, water was added to the flour in the video.","Whether Something Happened(Y/N)"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","Did the preparation seem to be for baking?","No, more likely for cooking.","Yes, the preparation seemed to be for baking as there were several bowls and containers on the counter, some of which contained ingredients or utensils.","Whether Something Happened(Y/N)"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","Describe the environment where the cooking is taking place.","The cooking is taking place in a kitchen.","The cooking is taking place in a well-lit kitchen with white tiled walls and a window above the sink. The countertop is cluttered with various kitchen utensils, pots, and containers, indicating an active cooking process.","Scene Summary"
"89a95cd8-ca13-4edf-807e-d62138fd30e0","What step is being performed with the pan?","Oil is being poured into the pan.","The pan is being filled with water/INFO","Scene Summary"
