"video_id","question","answer","pred_answer","task"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I cut vegetables before operating the heat regulator on the cooker?","Yes","Yes, the person is seen holding a knife and cutting vegetables before operating the heat regulator on the cooker.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the drawer opened before the vegetables are chopped?","No","Yes","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does wrapping sauce in flat bread happen after cutting vegetables?","Yes","Yes, after cutting vegetables and wrapping sauce in flat bread, the hands are seen placing the flattened bread into a baking tray.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I open the cabinet before chopping the vegetables?","No","Yes, the person opens a cabinet before chopping the vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before wrapping the sauce in flat bread?","Chopping vegetables","Just before wrapping the sauce in flat bread, a person places a knife on top of the tomato slices and begins to cut them into smaller pieces.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What takes place right before operating the heat regulator of the cooker?","Cutting vegetables with knives","A person is seen adjusting the heat regulator of a kitchen appliance, likely to control the cooking temperature.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What setting is shown in this video clip?","A kitchen.","The video clip shows a kitchen setting where the person is preparing food, specifically making tacos.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What task is being performed with tomatoes?","Cutting tomatoes.","The task being performed with tomatoes is preparing a dish that involves adding them to the mixture in the pot.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there an electronic device being used in this scene?","Yes, a mobile phone.","Yes, there is an electronic device being used in this scene.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","How is the sauce being utilized in the cooking process?","By spreading it on flatbreads.","The sauce is being poured over the food, likely to be used as a marinade or for flavoring purposes.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What activity is occurring aside from food preparation?","Operating a mobile phone.","Aside from food preparation, there is a person holding a smartphone and using it to take photos of the cooking process.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What manual task is depicted involving food items?","Cutting vegetables, specifically tomatoes.","The manual task depicted involves the person preparing food by handling and arranging items on a countertop.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is someone chopping vegetables in the video?","Yes.","Yes, someone is chopping vegetables in the video.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the sauce being poured into a bowl?","No, it's being rolled in flatbreads.","No, the sauce is being poured into a bowl.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is a cooking activity happening in a bedroom?","No, it's happening in a kitchen.","No, the kitchen is not a bedroom; it's a well-equipped cooking area.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the frame capture the act of grilling or frying?","No.","Yes, the frame captures both grilling and frying stages of the food preparation process.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, are vegetables cut before the heat regulator is operated?","Yes","Yes, the vegetables are cut before the heat regulator is operated.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does rolling sauce in flatbreads occur after cutting tomatoes?","Yes","Yes, after cutting tomatoes, the rolling sauce is added to the flatbreads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the opening of the drawers happen before using the mobile phone?","No","Yes, the opening of the drawers happens before using the mobile phone.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the heat regulator operated before rolling sauce in flatbreads?","No","Yes, the heat regulator is turned on before rolling sauce in flatbreads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before rolling sauce in flatbreads?","Cutting tomatoes with a knife.","Just before rolling sauce in flatbreads, the person uses a smartphone to take a photo of the scene.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before operating the heat regulator?","Cutting vegetables with knives.","Just before operating the heat regulator, the person adjusts the oven temperature to ensure it is set correctly for cooking.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done just before opening drawers in the kitchen?","Operating the heat regulator of the cooker.","Just before opening drawers, the person is seen placing a red container with a white lid on one of the drawers.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What activity occurs just before operating a mobile phone?","Rolling sauce in flatbreads.","A person is seen preparing food, specifically making tortillas.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the cabinet opened before the vegetables are chopped?","No","Yes, the cabinet is opened before the vegetables are chopped.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does operating the heat regulator happen after chopping vegetables?","Yes","Yes, the person is seen operating the heat regulator to adjust the cooking temperature of the food.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is wrapping sauce in flat bread before cutting vegetables?","No","Yes, the person is seen wrapping sauce in flat bread before cutting vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I use the mobile phone before opening drawers?","Yes","Yes, the person opens one of the drawers and uses the mobile phone to take a photo or video.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before the cabinet is opened in the video?","Chopping vegetables","Just before the cabinet is opened, a hand reaches into the frame to grab something from the counter.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs immediately before operating the heat regulator?","Cutting vegetables with knives","The person adjusts the heat regulator to ensure it is set correctly.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do right before rolling sauce in flat breads?","Cutting tomatoes","You roll sauce in flat breads.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action takes place just before using the mobile phone?","Rolling sauce in flat breads","Just before using the mobile phone, a hand is seen holding a smartphone.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done directly before opening drawers in the kitchen?","Operating the heat regulator.","The person opens a drawer and starts searching for something inside.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the setting of the latest video frame?","A kitchen.","The setting of the latest video frame is a kitchen with various cooking utensils and ingredients on the counter, including a Christmas tree decoration.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What can be seen on the stove in the video clip?","A pan with shawarma filling and bread.","On the stove, there are various cooking ingredients and utensils including a bottle of olive oil, a container with spices, a bowl of flour, and a plate with some red sauce.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","How many pans are on the stove in the video?","Two pans.","There are two pans on the stove in the video.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What objects are visible on the kitchen counter in the video?","Ingredients and utensils.","A bottle of olive oil, a jar of spices, and a container with a red lid are visible on the kitchen counter.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What cooking process is happening in the new frames?","Shawarma filling is being prepared.","In the new frames, a person is preparing food in a kitchen. The individual is seen holding and placing food items on a countertop, likely to be part of a cooking process or meal preparation.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action was the cook performing?","Adding bread to the shawarma filling.","The cook was preparing food, specifically cooking tortillas and adding them to a pan with a mixture of ingredients.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","How is the cook interacting with the food?","By stirring and combining ingredients.","The cook is actively involved in the cooking process, using various utensils and ingredients to prepare the food.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Describe the cook's technique in the video clip.","Carefully scooping and spreading filling onto bread.","The cook demonstrates a meticulous and methodical approach to preparing the dish, focusing on precise cooking techniques. They use various tools such as knives, spoons, and a spatula to handle ingredients and ensure even cooking of the food items. The video captures the detailed process of adding ingredients to the dishes, from chopping vegetables to stirring them in the pots, highlighting the precision and care taken in each step.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there more than one dish being cooked simultaneously?","Yes.","Yes, there are multiple dishes being cooked simultaneously.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the cook wearing any protective gloves in the video?","No.","No, the cook is not wearing any protective gloves in the video.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the video capture the addition of toppings to the shawarma?","No.","Yes, the video captures the addition of toppings to the shawarma by placing a red sauce on top and adding chopped tomatoes.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the mobile phone operated before rolling sauce in flat breads?","No","No, the mobile phone is not operated before rolling sauce in flat breads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I cut the tomatoes before preparing the shawarma?","Yes","Yes, the person in the video is seen cutting the tomatoes before preparing the shawarma.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma prepared before cutting tomatoes?","No","Yes, the shawarma is prepared before cutting tomatoes by being sliced into smaller pieces.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I roll sauce in flat breads after cutting tomatoes?","Yes","Yes, the person rolls sauce in flat breads after cutting tomatoes.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the mobile phone operated after preparing the shawarma?","Yes","Yes, the mobile phone is visible in the bottom right corner of the frame.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action occurs just before I operated the mobile phone?","Rolling sauce in flat breads","Just before I operated the mobile phone, a hand is seen holding a red nail polish bottle.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do before cutting the tomatoes?","Nothing, it is the first action.","Before cutting the tomatoes, I use a knife to slice them into thin pieces.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before preparing the shawarma?","Operating the mobile phone","Just before preparing the shawarma, a person is seen holding a red object, possibly a spice or seasoning container.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, did I open the kitchen drawers before cutting vegetables?","No","Yes, the person in the video opens a kitchen drawer before cutting vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the cooking of shawarma happen before regulating the cooker's heat?","Yes","Yes, the cooking of shawarma happens before regulating the cooker's heat.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the mobile phone operated after the sauce is rolled in flatbreads?","Yes","Yes, the mobile phone is operated after the sauce is rolled in flatbreads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is heat regulation done before cutting tomatoes with a knife?","No","Yes, the person is seen holding a knife and cutting tomatoes with a knife before starting to cut them on the counter.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video sequence, what do I do before cooking shawarma?","Cut vegetables","Before cooking shawarma, I open the oven door and place a tray of cooked shawarma on it.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Describe the setting shown in the video clip.","A kitchen where shawarma is being prepared.","The video shows a kitchen setting where a person is preparing food. The scene includes various kitchen appliances and utensils, such as a microwave, oven, and sink, along with a countertop filled with ingredients like flour, eggs, and spices. There are also bottles of oil and other cooking essentials visible on the counter.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is happening in these new frames?","Shawarma is being filled with ingredients.","In the new frames, we see a person in the kitchen preparing food. The scene includes various ingredients and utensils on the counter, such as a bottle of olive oil, a bowl with chopped/INFO, and a container of flour or breadcrumbs. There is also a smartphone being held by one hand, possibly for recording or taking photos.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person in the video making a meal?","Yes.","Yes","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the kitchen the main location in these frames?","Yes.","Yes, the kitchen is the main location in these frames.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the video capture the moment of grilling meat for the shawarma?","No.","Yes, the video captures a close-up shot of hands grilling meat on a grill.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Are spices being added to the food in this clip?","No.","Yes, spices are being added to the food in this clip.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the shawarma filling added to the bread before wrapping it?","Yes","Yes, the shawarma filling is added to the bread before wrapping it.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the chopping of vegetables occur before heating the pan?","No","Yes, the chopping of vegetables occurs before heating the pan.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the stove turned off before removing the pan from heat?","Yes","Yes, the stove is turned off before removing the pan from heat.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the bread placed on the pan before adding fillings?","Yes","Yes, the bread is placed on a pan before adding fillings.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma served before adding sauce?","No","Yes, the shawarma is served with sauce before adding it to the bowl of mixed vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do before adding the shawarma filling to the bread?","Chop vegetables","Before adding the sharma filling to the bread, you should first prepare the sharma meat.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done before turning off the stove?","Cook shawarma","Before turning off the stove, the person is seen holding a smartphone and appears to be taking a photo or recording a video of the cooking process.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the immediate step before serving the shawarma?","Add sauce","The immediate step before serving the sharma is preparing the ingredients.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the sauce added to the flat bread before cutting the tomatoes?","No","Yes, the sauce is added to the flat bread before cutting the tomatoes.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the person operate the mobile phone after rolling the sauce in the flat breads?","Yes","Yes, the person operates the mobile phone after rolling the sauce in the flat breads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma prepared before the tomatoes are cut with a knife?","Yes","Yes, the shawarma is prepared before the tomatoes are cut with a knife.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, does rolling the sauce happen before the shawarma preparation?","No","Yes, the video shows a close-up of hands rolling the sauce over the shrimps before they are placed on top of the shrimps.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the flat bread used before operating the mobile phone?","Yes","Yes, the flat bread is used before operating the mobile phone.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What setting is portrayed in the latest clip?","A kitchen setting.","The latest clip portrays a cozy kitchen setting with a Christmas tree in the background, adding to the festive atmosphere.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What activity is featured in the frame?","Preparing shawarma.","The activity featured in the frame is cooking, specifically preparing a meal.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma preparation process completed in the clip?","No.","Yes, the shawarma preparation process is completed in the clip. The person has finished chopping and preparing the ingredients for the shawarma, with the final product being ready to be served.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there more than one person visible in the kitchen?","No.","Yes, there is another person visible in the kitchen.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the clip show any cooking appliances being used?","No.","Yes, the clip shows a person using a microwave to heat up food.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there any sign of food already cooked in the scene?","No.","Yes, there is a bowl of food with a spoon in it on the counter.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person in the frame wearing gloves?","No.","No, the person is not wearing gloves.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the meat added to the shawarma wrap before chopping the herbs?","No","No, the meat is not added to the shawarma wrap before chopping the herbs.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the shawarma wrap prepared before the vegetables are chopped?","Yes","Yes, the shawarma wrap is prepared before the vegetables are chopped.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does chopping herbs happen after the vegetables are mixed in the bowl?","No","Yes, the person continues to chop herbs on the cutting board after mixing them in the bowl.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma meat cooked before the vegetables are cut?","Yes","Yes, the shawarma meat is cooked before the vegetables are cut.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before the shawarma meat is added to the wrap in the video?","The vegetables are mixed in a bowl","Just before the shawarma meat is added to the wrap, a person's hand appears and starts placing the meat onto the wrap.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action takes place before the wrap is rolled up in the video?","The meat and vegetables are added to it","Before the wrap is rolled up, the hands are seen holding a red nail polish bottle and applying it to their nails.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the meat placed on the bread before adding vegetables?","No","No, the meat is not placed on the bread before adding vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the bread toasted before spreading the meat on it?","No","Yes, the bread is toasted before spreading the meat on it.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the clip, is the chopping of vegetables shown before the frying of meat?","Yes","Yes, the chopping of vegetables is shown before the frying of meat in the video.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the video show adding condiments after the meat is placed on the bread?","Yes","No, the video does not show adding condiments after the meat is placed on the bread.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before the meat is added to the bread in the video?","Vegetables are chopped","Just before the meat is added to the bread, a person with red nail polish adds more ingredients from their hand into the bowl.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video sequence, what do we see happening before the bread is picked up?","Vegetables being sautéed","Before the bread is picked up, we see a person with red nail polish standing in front of a kitchen counter. The counter is cluttered with various items including a bowl of bread, a bottle of olive oil, and some utensils like a knife and a spoon.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Before the chopping of vegetables, what event is shown in the clip?","Preparing other ingredients","The clip shows a festive Christmas tree in the background, indicating that the event is likely related to holiday celebrations.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What does the cook do before adding condiments to the shawarma?","Place meat on the bread","The cook adds a red sauce to the shawarma before adding condiments.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the setting of this scene?","A kitchen.","The setting of this scene is a kitchen with a Christmas tree in the background, suggesting it might be during the holiday season.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What culinary activity is taking place?","Preparing shawarma.","The culinary activity taking place is the preparation of a meal, specifically making tacos.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Which type of cuisine is being worked on?","Middle Eastern, specifically shawarma.","The video shows a person working on Mexican cuisine, as indicated by the ingredients and cooking process.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Are any other tasks being carried out besides cooking?","No, just cooking.","Yes, the person is also seen handling a small container and possibly preparing to add more ingredients or tools.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the kitchen residential or commercial?","It appears residential.","The kitchen appears to be residential, as indicated by the presence of a Christmas tree and decorations.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is any equipment being used in the action?","Yes, a knife for chopping.","Yes, a kitchen appliance is visible in the background.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person cooking alone or with others?","The clip only shows one person cooking.","The person is cooking alone, as there are no other individuals visible in the video.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there more than one person in this scene?","No.","Yes, there is more than one person in the scene.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Has the meal been completed in this frame?","No.","Yes, the meal appears to be completed in this frame. The person has finished preparing the meal by placing the cooked food into a bowl and then adding it back onto the plate.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person in the video cleaning?","No.","No, the person is not cleaning; they are actively preparing food.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does this clip show the finished shawarma dish?","No.","Yes, the clip shows the finished shawarma dish with a completed preparation process.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Are there any children present in this video?","No.","No, there are no children present in the video.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the shawarma prepared after I washed the vegetables?","No","Yes, the shawarma is prepared after I washed the vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, do I chop the parsley before assembling the shawarma?","Yes","Yes, the person in the video chops the parsley before assembling the shawarma.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does cutting tomatoes occur before the marinating of meat?","Yes","Yes, the person is seen cutting tomatoes before the marinating of meat.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the clip, is the garlic crushed before the tzatziki sauce is mixed?","Yes","Yes, the garlic is crushed before the tzatziki sauce is mixed.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the lettuce shredded after the hummus is spread on the bread?","Yes","Yes, the lettuce is shredded after the hummus is spread on the bread.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens before I season the shawarma meat?","Chopping onions","Before seasoning the shawarma meat, the person in the video is seen preparing a dish that includes a mixture of ingredients.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do just before wrapping the shawarma?","Adding sauces","I wrap the shawarma in a red plastic wrap.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs before I put the shawarma on the grill?","Skewing meat","Before placing the shawarma on the grill, the person in the video is seen adjusting their nails and preparing to cook.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, what action precedes slicing the cooked shawarma?","Removing from heat","The action that precedes slicing the cooked shawarma is placing a piece of cooked shawarma on top of a plate.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What task is completed before garnishing the dish with parsley?","Placing the shawarma on the plate.","Before garnishing the dish with parsley, the task of adding a final touch to the dish is completed.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the kitchen, is shawarma added to the pita before chopping the herbs?","No","Yes, shawarma is added to the pita before chopping the herbs.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Are the herbs chopped before the shawarma is cooked?","Yes","Yes, the herbs are chopped before the shawarma is cooked.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the pita prepared before any cooking starts?","No","Yes, the pita is prepared and placed on a plate before any cooking starts.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the pan on the stove before chopping the herbs?","Yes","No, the pan is not on the stove before chopping the herbs.","Order Judging(Y/N)"
