"video_id","question","answer","pred_answer","task"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the cabinet opened before wrapping the sauce in flat bread?","No","Yes","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I cut vegetables before operating the heat regulator on the cooker?","Yes","Yes, the person is seen holding a knife and cutting a tomato on the cutting board before operating the heat regulator on the cooker.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the drawer opened before the vegetables are chopped?","No","Yes","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does wrapping sauce in flat bread happen after cutting vegetables?","Yes","Yes, after cutting vegetables, the hands are seen wrapping sauce in flat bread, indicating the next step in the cooking process.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I open the cabinet before chopping the vegetables?","No","Yes, the person opens the cabinet before chopping the vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before wrapping the sauce in flat bread?","Chopping vegetables","Just before wrapping the sauce in flat bread, the person places the tomato halves on the cutting board and starts slicing them into thin pieces.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What takes place right before operating the heat regulator of the cooker?","Cutting vegetables with knives","A hand is seen adjusting the heat regulator of the cooker, likely to ensure the cooking is at the correct temperature.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What setting is shown in this video clip?","A kitchen.","The setting shown in this video clip is a kitchen where a person is preparing a dish that involves rolling tortillas filled with a meat mixture.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What task is being performed with tomatoes?","Cutting tomatoes.","The task being performed with tomatoes is transferring them from a container to a pan on the stove.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there an electronic device being used in this scene?","Yes, a mobile phone.","Yes, there is an electronic device being used in this scene, as indicated by the smartphone being held by one of the individuals.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","How is the sauce being utilized in the cooking process?","By spreading it on flatbreads.","The sauce is being poured over the rolled tortillas, which are being prepared for the next step in the cooking process.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What activity is occurring aside from food preparation?","Operating a mobile phone.","Aside from food preparation, there is a person using a smartphone to take a photo of the food preparation process.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What manual task is depicted involving food items?","Cutting vegetables, specifically tomatoes.","The manual task depicted involves rolling tortillas and scooping filling from a pot on the stove.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is someone chopping vegetables in the video?","Yes.","Yes, someone is chopping vegetables on the counter in the kitchen.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the sauce being poured into a bowl?","No, it's being rolled in flatbreads.","No, the sauce is being poured into a pan on the stove.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is a cooking activity happening in a bedroom?","No, it's happening in a kitchen.","No, the kitchen is not a bedroom; it is a cooking activity taking place in a kitchen.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the frame capture the act of grilling or frying?","No.","Yes, the frame captures the act of grilling or frying, as the person is seen handling the tortillas on the stovetop.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, are vegetables cut before the heat regulator is operated?","Yes","Yes, the vegetables are cut before the heat regulator is operated.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does rolling sauce in flatbreads occur after cutting tomatoes?","Yes","Yes, after cutting tomatoes, the rolling sauce in flatbreads is added to the flatbreads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the opening of the drawers happen before using the mobile phone?","No","Yes, the opening of the drawers happens before using the mobile phone.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the heat regulator operated before rolling sauce in flatbreads?","No","Yes, the heat regulator is turned on before rolling sauce in flatbreads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before rolling sauce in flatbreads?","Cutting tomatoes with a knife.","Just before rolling sauce in flatbreads, the person places a tortilla on the pan and starts to roll it.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before operating the heat regulator?","Cutting vegetables with knives.","Just before operating the heat regulator, the person is seen holding a smartphone, possibly checking the cooking progress or adjusting the temperature.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done just before opening drawers in the kitchen?","Operating the heat regulator of the cooker.","Just before opening drawers, the person is seen holding a tortilla, preparing to place it into the pot.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What activity occurs just before operating a mobile phone?","Rolling sauce in flatbreads.","Just before operating a mobile phone, the person is seen holding a plate with rolled tortillas, preparing to place them into the pan.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the cabinet opened before the vegetables are chopped?","No","Yes, the cabinet is opened before the vegetables are chopped.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does operating the heat regulator happen after chopping vegetables?","Yes","Yes, the person is seen operating the heat regulator while chopping vegetables, indicating that they are in the process of cooking.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is wrapping sauce in flat bread before cutting vegetables?","No","Yes, the person is seen wrapping sauce in flat bread before cutting vegetables, as indicated by the close-up of the hands preparing the flat bread.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I use the mobile phone before opening drawers?","Yes","Yes, the mobile phone is used to open drawers, which are located on the left side of the counter.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before the cabinet is opened in the video?","Chopping vegetables","Just before the cabinet is opened, the person is seen holding a tortilla, preparing to place it into the pan.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs immediately before operating the heat regulator?","Cutting vegetables with knives","The person places the tortilla on the griddle and starts cooking it.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do right before rolling sauce in flat breads?","Cutting tomatoes","You should roll sauce in flat breads.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action takes place just before using the mobile phone?","Rolling sauce in flat breads","Just before using the mobile phone, the person is seen holding a red container, possibly a container of sauce or seasoning, and appears to be preparing to use it.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done directly before opening drawers in the kitchen?","Operating the heat regulator.","The person is seen opening drawers in the kitchen, possibly to retrieve ingredients or tools.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the setting of the latest video frame?","A kitchen.","The setting of the latest video frame is a kitchen with a countertop where the person is preparing food.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What can be seen on the stove in the video clip?","A pan with shawarma filling and bread.","The stove in the video clip has two tortillas being cooked, one with a filling and the other with a filling that appears to be a mixture of vegetables and possibly meat.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","How many pans are on the stove in the video?","Two pans.","There are two pans on the stove in the video.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What objects are visible on the kitchen counter in the video?","Ingredients and utensils.","On the kitchen counter, there are various kitchen items such as a cutting board with chopped vegetables, a blender, a bowl of chopped onions, a bowl of choppedNECT, a bottle of olive oil, a container of grated cheese, and a container of spices.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What cooking process is happening in the new frames?","Shawarma filling is being prepared.","In the new frames, the cooking process is focused on the preparation of tortillas. The person is seen rolling tortillas on a griddle, adding toppings, and stirring them with a spatula. The scene also includes a close-up of the tortillas being prepared, with the person adding ingredients and stirring them.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action was the cook performing?","Adding bread to the shawarma filling.","The cook was preparing food, specifically rolling tortillas and adding ingredients to them.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","How is the cook interacting with the food?","By stirring and combining ingredients.","The cook is actively engaged in the cooking process, using a spatula to stir the food and occasionally adjusting the position of the food on the pan.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Describe the cook's technique in the video clip.","Carefully scooping and spreading filling onto bread.","The cook is seen using a spatula to spread the filling evenly over the tortillas, ensuring they are well-coated. The person is also seen adding chopped/INFO, a white powder, to the tortillas, which is a common ingredient in Mexican cuisine. The cooking process is well-cooked, with the tortillas appearing crispy and well-cooked.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there more than one dish being cooked simultaneously?","Yes.","Yes, there are multiple dishes being cooked simultaneously, including a pot of chili and a pan of tortillas.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the cook wearing any protective gloves in the video?","No.","No, the cook is not wearing any protective gloves in the video.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the video capture the addition of toppings to the shawarma?","No.","Yes, the video captures the addition of toppings to the shawarma, with the person adding the ingredients to the shawarma wrap.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the mobile phone operated before rolling sauce in flat breads?","No","Yes, the mobile phone is used to operate the rolling machine before rolling the sauce in flat breads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I cut the tomatoes before preparing the shawarma?","Yes","Yes, the person in the video is seen cutting the tomatoes before preparing the shawarma.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma prepared before cutting tomatoes?","No","Yes, the shawarma is prepared before cutting tomatoes by placing the sliced tomatoes on a white plate and then adding them to the shawarma wrap.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Do I roll sauce in flat breads after cutting tomatoes?","Yes","Yes, the person rolls sauce in flat breads after cutting tomatoes.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the mobile phone operated after preparing the shawarma?","Yes","Yes, the mobile phone is placed on the countertop after the shawarma is prepared.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action occurs just before I operated the mobile phone?","Rolling sauce in flat breads","Just before I operated the mobile phone, the person is seen holding a white bowl filled with chopped green onions.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do before cutting the tomatoes?","Nothing, it is the first action.","Before cutting the tomatoes, you should chop the tomatoes into smaller pieces.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before preparing the shawarma?","Operating the mobile phone","Just before preparing the shawarma, the person is seen holding a bowl of chopped green onions and a fork, indicating they are about to add them to the shawarma.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, did I open the kitchen drawers before cutting vegetables?","No","Yes, the video shows the person opening the kitchen drawers before cutting vegetables, indicating they have access to the drawers for storage.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the cooking of shawarma happen before regulating the cooker's heat?","Yes","Yes, the cooking of shawarma happens before regulating the cooker's heat.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the mobile phone operated after the sauce is rolled in flatbreads?","Yes","Yes, the mobile phone is used to roll the flatbreads in the sauce after the sauce is rolled in flatbreads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is heat regulation done before cutting tomatoes with a knife?","No","Yes, the person is seen holding a knife and cutting tomatoes with a knife, indicating that heat regulation is being done before cutting.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video sequence, what do I do before cooking shawarma?","Cut vegetables","Before cooking shawarma, I open the microwave and place the shawarma wrap on the baking tray.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Describe the setting shown in the video clip.","A kitchen where shawarma is being prepared.","The video takes place in a kitchen with a Christmas tree in the background, indicating a festive atmosphere. The kitchen counter is cluttered with various ingredients and cooking items, including a large pot of chili, a tray of rolled tortillas, and a tray of tortillas being prepared. The person is seen handling the tortillas, adding toppings and folding them, while the camera zooms in to show the detailed process of making the tortillas.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is happening in these new frames?","Shawarma is being filled with ingredients.","In these new frames, a person is seen holding a smartphone, possibly taking a photo or recording a video of the cooking process.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person in the video making a meal?","Yes.","Yes","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the kitchen the main location in these frames?","Yes.","Yes, the kitchen is the main location in these frames, as it is the central setting where the cooking process is taking place.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the video capture the moment of grilling meat for the shawarma?","No.","Yes, the video captures the moment of grilling meat for the shawarma, with the meat being cooked in a pan on the stove.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Are spices being added to the food in this clip?","No.","Yes, spices are being added to the food in the pan on the stove.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the shawarma filling added to the bread before wrapping it?","Yes","Yes, the shawarma filling is added to the bread before wrapping it.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the chopping of vegetables occur before heating the pan?","No","Yes, the chopping of vegetables occurs before heating the pan.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the stove turned off before removing the pan from heat?","Yes","Yes, the stove is turned off before removing the pan from heat.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the bread placed on the pan before adding fillings?","Yes","Yes, the bread is placed on the pan before adding fillings.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma served before adding sauce?","No","Yes, the shawarma is served with the sauce after it is rolled and cut into pieces.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do before adding the shawarma filling to the bread?","Chop vegetables","Before adding the shawarma filling to the bread, you should first prepare the filling by mixing the ingredients in a bowl.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is done before turning off the stove?","Cook shawarma","Before turning off the stove, the person is seen holding a spatula and stirring the mixture in the pan, indicating they are preparing to serve the tortillas.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the immediate step before serving the shawarma?","Add sauce","The immediate step before serving the sharma is spreading the meat mixture onto the tortillas.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the sauce added to the flat bread before cutting the tomatoes?","No","Yes, the sauce is added to the flat bread before cutting the tomatoes.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the person operate the mobile phone after rolling the sauce in the flat breads?","Yes","Yes, the person operates the mobile phone after rolling the sauce in the flat breads.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma prepared before the tomatoes are cut with a knife?","Yes","Yes, the shawarma is prepared before the tomatoes are cut with a knife.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, does rolling the sauce happen before the shawarma preparation?","No","Yes, the video shows the rolling of the sauce before the shawarma preparation.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the flat bread used before operating the mobile phone?","Yes","Yes, the flat bread is used before operating the mobile phone.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What setting is portrayed in the latest clip?","A kitchen setting.","The latest clip portrays a festive setting, likely Christmas, with a Christmas tree visible in the background.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What activity is featured in the frame?","Preparing shawarma.","The activity featured in the frame is the preparation of a dish involving tortillas, tortilla wraps, and fresh vegetables.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma preparation process completed in the clip?","No.","Yes, the shawarma preparation process is completed in the clip, as the person is holding the shawarma in their hands, ready to be sliced.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there more than one person visible in the kitchen?","No.","Yes, there is another person visible in the kitchen, partially visible on the right side of the frame.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the clip show any cooking appliances being used?","No.","Yes, the clip shows a person using a microwave to heat a bowl of food.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there any sign of food already cooked in the scene?","No.","Yes, there is a bowl of cooked tortillas visible in the background, suggesting that the meal is in the process of being prepared.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person in the frame wearing gloves?","No.","No, the person is not wearing gloves.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the meat added to the shawarma wrap before chopping the herbs?","No","No, the meat is not added to the shawarma wrap before chopping the herbs.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the shawarma wrap prepared before the vegetables are chopped?","Yes","Yes, the shawarma wrap is prepared before the vegetables are chopped.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does chopping herbs happen after the vegetables are mixed in the bowl?","No","Yes, the person continues to chop the herbs in the bowl after the vegetables are mixed in.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the shawarma meat cooked before the vegetables are cut?","Yes","Yes, the shawarma meat is cooked before the vegetables are cut.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens just before the shawarma meat is added to the wrap in the video?","The vegetables are mixed in a bowl","Just before the shawarma meat is added to the wrap, the person is seen holding a bowl of chopped green herbs, likely cilantro, and preparing to add it to the wrap.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What action takes place before the wrap is rolled up in the video?","The meat and vegetables are added to it","Before the wrap is rolled up, the hands are seen holding the green leafy vegetable, likely cilantro, and preparing to roll it up.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the meat placed on the bread before adding vegetables?","No","No, the meat is not placed on the bread before adding vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the bread toasted before spreading the meat on it?","No","Yes, the bread is toasted before spreading the meat on it.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the clip, is the chopping of vegetables shown before the frying of meat?","Yes","Yes, the chopping of vegetables is shown before the frying of meat, as the person is seen chopping green vegetables on the cutting board.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does the video show adding condiments after the meat is placed on the bread?","Yes","No, the video does not show adding condiments after the meat is placed on the bread.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs just before the meat is added to the bread in the video?","Vegetables are chopped","Just before the meat is added to the bread, the person is seen holding a bowl of chopped green herbs, likely cilantro, and preparing to add it to the bread.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video sequence, what do we see happening before the bread is picked up?","Vegetables being sautéed","Before the bread is picked up, we see a person holding a bowl of green vegetables, likely spinach, and a knife, preparing to cut or chop them.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Before the chopping of vegetables, what event is shown in the clip?","Preparing other ingredients","The clip shows a festive Christmas tree in the background, indicating the event is likely a holiday celebration.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What does the cook do before adding condiments to the shawarma?","Place meat on the bread","The cook adds a red sauce to the shawarma before adding condiments.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What is the setting of this scene?","A kitchen.","The setting of this scene is a kitchen where a person is preparing a meal.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What culinary activity is taking place?","Preparing shawarma.","The culinary activity taking place is the preparation of a dish involving tortillas, meat, and a sauce.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Which type of cuisine is being worked on?","Middle Eastern, specifically shawarma.","The cuisine being worked on is likely Mexican, as indicated by the ingredients and the style of the food being prepared.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Are any other tasks being carried out besides cooking?","No, just cooking.","Yes, the person is also preparing tortillas and adding them to the pot, as well as handling the pot and the pan.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the kitchen residential or commercial?","It appears residential.","The kitchen is residential, as indicated by the Christmas tree and the festive decorations.","Scene Summary"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is any equipment being used in the action?","Yes, a knife for chopping.","Yes, a cutting board and a knife are visible on the countertop, indicating that some kitchen equipment is being used.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person cooking alone or with others?","The clip only shows one person cooking.","The person is cooking alone, as there are no other people visible in the image.","Action Caption"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is there more than one person in this scene?","No.","Yes, there is more than one person in the scene.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Has the meal been completed in this frame?","No.","Yes, the meal appears to be completed in this frame, with the person holding a tortilla filled with a mixture of meat and vegetables, and the tortilla being prepared for the next step in the cooking process.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the person in the video cleaning?","No.","No, the person is not cleaning; they are actively preparing food.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does this clip show the finished shawarma dish?","No.","Yes, the clip shows the finished shawarma dish, with the filling being fully incorporated into the wrap, and the person is seen holding the completed dish, ready to be served.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Are there any children present in this video?","No.","No, there are no children present in the video.","Whether Something Happened(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, is the shawarma prepared after I washed the vegetables?","No","Yes, the shawarma is prepared after I washed the vegetables.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, do I chop the parsley before assembling the shawarma?","Yes","Yes, the person in the video chops the parsley before assembling the shawarma.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Does cutting tomatoes occur before the marinating of meat?","Yes","Yes, the person is seen cutting tomatoes before the marinating of meat, which is a common step in the preparation of tacos.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the clip, is the garlic crushed before the tzatziki sauce is mixed?","Yes","Yes, the garlic is crushed before the tzatziki sauce is mixed.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","Is the lettuce shredded after the hummus is spread on the bread?","Yes","Yes, the lettuce is shredded after the hummus is spread on the bread.","Order Judging(Y/N)"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What happens before I season the shawarma meat?","Chopping onions","Before seasoning the shawarma meat, the person in the video picks up a shawarma wrap and places it on a plate.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What do I do just before wrapping the shawarma?","Adding sauces","You can see the shawarma wrapped in a tortilla on the counter.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","What occurs before I put the shawarma on the grill?","Skewing meat","Before placing the shawarma on the grill, the person is seen holding a shawarma wrapped in a tortilla, ready to be cooked.","What event order"
"9198b9a4-8d8f-4ba6-9924-4c86982d890a","In the video, what action precedes slicing the cooked shawarma?","Removing from heat","The action that precedes slicing the cooked shawarma is pouring the cooked shawarma onto a plate.","What event order"
